mesalamine,0,drug,0,is_subclass_of,
metformin,0,drug,0,is_subclass_of,
methicillin,0,drug,0,is_subclass_of,
Methylprednisolone,0,drug,0,is_subclass_of,
midostaurin,0,drug,0,is_subclass_of,
montelukast,0,drug,0,is_subclass_of,
mycophenolic acid,0,drug,0,is_subclass_of,
nafamostat,0,drug,0,is_subclass_of,
Naphazoline,0,drug,0,is_subclass_of,
nelfinavir,0,drug,0,is_subclass_of,
neuraminidase inhibitor drug,0,drug,0,is_subclass_of,
nitazoxanide,0,drug,0,is_subclass_of,
Nucleic Acid Synthesis Inhibitor,0,drug,0,is_subclass_of,
olmesartan,0,drug,0,is_subclass_of,
omacetaxine mepesuccinate,0,drug,0,is_subclass_of,
omeprazole,0,drug,0,is_subclass_of,
oseltamivir,0,drug,0,is_subclass_of,
oxymetholone,0,drug,0,is_subclass_of,
pantethine,0,drug,0,is_subclass_of,
paroxetine,0,drug,0,is_subclass_of,
PD1 Inhibitor,0,drug,0,is_subclass_of,
peginterferon alfa-2a,0,drug,0,is_subclass_of,
penicillamine,0,drug,0,is_subclass_of,
pentamidine,0,drug,0,is_subclass_of,
perphenazine,0,drug,0,is_subclass_of,
pevonedistat,0,drug,0,is_subclass_of,
piperaquine,0,drug,0,is_subclass_of,
pirfenidone,0,drug,0,is_subclass_of,
ponatinib,0,drug,0,is_subclass_of,
pralmorelin,0,drug,0,is_subclass_of,
praziquantel,0,drug,0,is_subclass_of,
prednisolone,0,drug,0,is_subclass_of,
preprocalcitonin,0,drug,0,is_subclass_of,
Presatovir,0,drug,0,is_subclass_of,
pseudoephedrine,0,drug,0,is_subclass_of,
raltegravir,0,drug,0,is_subclass_of,
Ranitidine bismuth citrate,0,drug,0,is_subclass_of,
Recombinant Granulocyte Colony-Stimulating Factor,0,drug,0,is_subclass_of,
Recombinant Human Angiotensin Converting Enzyme 2 APN01,0,drug,0,is_subclass_of,
remdesivir,0,drug,0,is_subclass_of,
ribavirin,0,drug,0,is_subclass_of,
rilpivirine,0,drug,0,is_subclass_of,
ritonavir,0,drug,0,is_subclass_of,
Rupintrivir,0,drug,0,is_subclass_of,
ruxolitinib,0,drug,0,is_subclass_of,
sanglifehrin A,0,drug,0,is_subclass_of,
Sapanisertib,0,drug,0,is_subclass_of,
saquinavir,0,drug,0,is_subclass_of,
sarilumab,0,drug,0,is_subclass_of,
Shikonin,0,drug,0,is_subclass_of,
Silmitasertib,0,drug,0,is_subclass_of,
simeprevir,0,drug,0,is_subclass_of,
sirolimus,0,drug,0,is_subclass_of,
sodium hypochlorite,0,drug,0,is_subclass_of,
sorafenib,0,drug,0,is_subclass_of,
steroid,0,drug,0,is_subclass_of,
Suramin sodium,0,drug,0,is_subclass_of,
Tacrolimus,0,drug,0,is_subclass_of,
tamoxifen,0,drug,0,is_subclass_of,
tamsulosin,0,drug,0,is_subclass_of,
TDZD-8,0,drug,0,is_subclass_of,
teicoplanin,0,drug,0,is_subclass_of,
telaprevir,0,drug,0,is_subclass_of,
telmisartan,0,drug,0,is_subclass_of,
Tenofovir,0,drug,0,is_subclass_of,
tenofovir alafenamide,0,drug,0,is_subclass_of,
tenofovir(1-),0,drug,0,is_subclass_of,
terbinafine,0,drug,0,is_subclass_of,
ternatin 4,0,drug,0,is_subclass_of,
tetryzoline,0,drug,0,is_subclass_of,
thalidomide,0,drug,0,is_subclass_of,
thiazolidinediones,0,drug,0,is_subclass_of,
Thioredoxin-1 Inhibitor PX-12,0,drug,0,is_subclass_of,
thymopentin,0,drug,0,is_subclass_of,
Thymosin,0,drug,0,is_subclass_of,
ticagrelor,0,drug,0,is_subclass_of,
ticlopidine,0,drug,0,is_subclass_of,
Tideglusib,0,drug,0,is_subclass_of,
tigecycline,0,drug,0,is_subclass_of,
tipranavir,0,drug,0,is_subclass_of,
tocilizumab,0,drug,0,is_subclass_of,
tolazamide,0,drug,0,is_subclass_of,
Tomivosertib,0,drug,0,is_subclass_of,
toremifene,0,drug,0,is_subclass_of,
tranilast,0,drug,0,is_subclass_of,
trans-piceid,0,drug,0,is_subclass_of,
triazavirin,0,drug,0,is_subclass_of,
umifenovir,0,drug,0,is_subclass_of,
valinomycin,0,drug,0,is_subclass_of,
valproic acid,0,drug,0,is_subclass_of,
valrubicin,0,drug,0,is_subclass_of,
Vapreotide,0,drug,0,is_subclass_of,
vasodilator agent,0,drug,0,is_subclass_of,
velpatasvir,0,drug,0,is_subclass_of,
Verdinexor,0,drug,0,is_subclass_of,
zafirlukast,0,drug,0,is_subclass_of,
zotatifin,0,drug,0,is_subclass_of,
moxifloxacin,0,fluoroquinolone antibiotic,0,is_subclass_of,
6-methylprednisolone,0,steroid,0,is_subclass_of,
lianhuaqingwen,0,Medicine Chinese Traditional,0,is_subclass_of,
ShuFengJieDu,0,Medicine Chinese Traditional,0,is_subclass_of,
tryptanthrin,0,Medicine Chinese Traditional,0,is_subclass_of,
device,0,processed material,0,is_subclass_of,
vaccine,0,processed material,0,is_subclass_of,
device,0,COVID-19,0,isPreventionAndControlFor,Subclass some
vaccine,0,COVID-19,0,isClinicalAspectFor,Subclass some
mobile application,0,device,0,is_subclass_of,
C-19 COVID symptom tracker,0,mobile application,0,is_subclass_of,
self-assessment application,0,mobile application,0,is_subclass_of,
Polyinosinic-polycytidylic Acid/Inactivated Rabies Virus Vaccine YS-ON-001,0,vaccine,0,is_subclass_of,
Cathepsin,0,protein,0,is_subclass_of,
Cytoplasmic Domain,0,protein,0,is_subclass_of,
fibrin fragment D,0,protein,0,is_subclass_of,
gamma-glutamyltransferase,0,protein,0,is_subclass_of,
Immunoglobulin,0,protein,0,is_subclass_of,
Integrin,0,protein,0,is_subclass_of,
Interferon,0,protein,0,is_subclass_of,
Monoclonal Antibody,0,protein,0,is_subclass_of,
Transmembrane Domain,0,protein,0,is_subclass_of,
viral protein,0,protein,0,is_subclass_of,
Monoclonal Antibody,0,COVID-19,0,isClinicalAspectFor,Subclass some
Interferon,0,COVID-19,0,isClinicalAspectFor,Subclass some
Immunoglobulin,0,COVID-19,0,isClinicalAspectFor,Subclass some
viral protein,0,COVID-19,0,isVirologyFor,Subclass some
Immunoglobulin E,0,Immunoglobulin,0,is_subclass_of,
Immunoglobulin G,0,Immunoglobulin,0,is_subclass_of,
Immunoglobulin M,0,Immunoglobulin,0,is_subclass_of,
interferon alpha,0,Interferon,0,is_subclass_of,
interferon beta,0,Interferon,0,is_subclass_of,
type I interferon,0,Interferon,0,is_subclass_of,
severe acute respiratory syndrome coronavirus 2 protein,0,viral protein,0,is_subclass_of,
envelope small membrane protein (SARS-CoV-2),0,severe acute respiratory syndrome coronavirus 2 protein,0,is_subclass_of,
fusion peptide (SARS-CoV-2),0,severe acute respiratory syndrome coronavirus 2 protein,0,is_subclass_of,
heptad repeat 1 (SARS-CoV-2),0,severe acute respiratory syndrome coronavirus 2 protein,0,is_subclass_of,
heptad repeat 2 (SARS-CoV-2),0,severe acute respiratory syndrome coronavirus 2 protein,0,is_subclass_of,
membrane protein (SARS-CoV-2),0,severe acute respiratory syndrome coronavirus 2 protein,0,is_subclass_of,
N-terminal domain (SARS-CoV-2),0,severe acute respiratory syndrome coronavirus 2 protein,0,is_subclass_of,
nonstructural protein,0,severe acute respiratory syndrome coronavirus 2 protein,0,is_subclass_of,
nucleoprotein (SARS-CoV-2),0,severe acute respiratory syndrome coronavirus 2 protein,0,is_subclass_of,
Open Reading Frame,0,severe acute respiratory syndrome coronavirus 2 protein,0,is_subclass_of,
ORF10 protein (SARS-CoV-2),0,severe acute respiratory syndrome coronavirus 2 protein,0,is_subclass_of,
ORF6 protein (SARS-CoV-2),0,severe acute respiratory syndrome coronavirus 2 protein,0,is_subclass_of,
ORF8 protein (SARS-CoV-2),0,severe acute respiratory syndrome coronavirus 2 protein,0,is_subclass_of,
protein 3a (SARS-CoV-2),0,severe acute respiratory syndrome coronavirus 2 protein,0,is_subclass_of,
protein 7a (SARS-CoV-2),0,severe acute respiratory syndrome coronavirus 2 protein,0,is_subclass_of,
protein 7b (SARS-CoV-2),0,severe acute respiratory syndrome coronavirus 2 protein,0,is_subclass_of,
protein 9b (SARS-CoV-2),0,severe acute respiratory syndrome coronavirus 2 protein,0,is_subclass_of,
receptor-binding domain (SARS-CoV-2),0,severe acute respiratory syndrome coronavirus 2 protein,0,is_subclass_of,
rep gene translation product (SARS-CoV-2),0,severe acute respiratory syndrome coronavirus 2 protein,0,is_subclass_of,
signal peptide (SARS-CoV-2),0,severe acute respiratory syndrome coronavirus 2 protein,0,is_subclass_of,
spike glycoprotein (SARS-CoV-2),0,severe acute respiratory syndrome coronavirus 2 protein,0,is_subclass_of,
uncharacterized protein 14 (SARS-CoV-2),0,severe acute respiratory syndrome coronavirus 2 protein,0,is_subclass_of,
nsp7 and nsp8 primase complex,0,nonstructural protein,0,is_subclass_of,
ORF3b,0,Open Reading Frame,0,is_subclass_of,
ORF7,0,Open Reading Frame,0,is_subclass_of,
ORF8a,0,Open Reading Frame,0,is_subclass_of,
ORF8b,0,Open Reading Frame,0,is_subclass_of,
ORF9c,0,Open Reading Frame,0,is_subclass_of,
rep gene proteolytic cleavage product (SARS-CoV-2),0,rep gene translation product (SARS-CoV-2),0,is_subclass_of,
replicase polyprotein 1a (SARS-CoV-2),0,rep gene translation product (SARS-CoV-2),0,is_subclass_of,
replicase polyprotein 1ab (SARS-CoV-2),0,rep gene translation product (SARS-CoV-2),0,is_subclass_of,
3C-like proteinase (SARS-CoV-2),0,rep gene proteolytic cleavage product (SARS-CoV-2),0,is_subclass_of,
host translation inhibitor nsp1 (SARS-CoV-2),0,rep gene proteolytic cleavage product (SARS-CoV-2),0,is_subclass_of,
non-structural protein 10 (SARS-CoV-2),0,rep gene proteolytic cleavage product (SARS-CoV-2),0,is_subclass_of,
non-structural protein 2 (SARS-CoV-2),0,rep gene proteolytic cleavage product (SARS-CoV-2),0,is_subclass_of,
non-structural protein 3 (SARS-CoV-2),0,rep gene proteolytic cleavage product (SARS-CoV-2),0,is_subclass_of,
non-structural protein 4 (SARS-CoV-2),0,rep gene proteolytic cleavage product (SARS-CoV-2),0,is_subclass_of,
non-structural protein 6 (SARS-CoV-2),0,rep gene proteolytic cleavage product (SARS-CoV-2),0,is_subclass_of,
non-structural protein 7 (SARS-CoV-2),0,rep gene proteolytic cleavage product (SARS-CoV-2),0,is_subclass_of,
non-structural protein 8 (SARS-CoV-2),0,rep gene proteolytic cleavage product (SARS-CoV-2),0,is_subclass_of,
non-structural protein 9 (SARS-CoV-2),0,rep gene proteolytic cleavage product (SARS-CoV-2),0,is_subclass_of,
ORF1a proteolytic cleavage product (SARS-CoV-2),0,rep gene proteolytic cleavage product (SARS-CoV-2),0,is_subclass_of,
ORF1ab proteolytic cleavage product (SARS-CoV-2),0,rep gene proteolytic cleavage product (SARS-CoV-2),0,is_subclass_of,
non-structural protein 11 (SARS-CoV-2),0,ORF1a proteolytic cleavage product (SARS-CoV-2),0,is_subclass_of,
2'-O-methyltransferase (SARS-CoV-2),0,ORF1ab proteolytic cleavage product (SARS-CoV-2),0,is_subclass_of,
bifunctional exonuclease/methyltransferase (SARS-CoV-2),0,ORF1ab proteolytic cleavage product (SARS-CoV-2),0,is_subclass_of,
helicase (SARS-CoV-2),0,ORF1ab proteolytic cleavage product (SARS-CoV-2),0,is_subclass_of,
RNA-directed RNA polymerase (SARS-CoV-2),0,ORF1ab proteolytic cleavage product (SARS-CoV-2),0,is_subclass_of,
uridylate-specific endoribonuclease (SARS-CoV-2),0,ORF1ab proteolytic cleavage product (SARS-CoV-2),0,is_subclass_of,
ORF1a proteolytic cleavage product (SARS-CoV-2),0,replicase polyprotein 1a (SARS-CoV-2),0,is_subclass_of,
non-structural protein 11 (SARS-CoV-2),0,ORF1a proteolytic cleavage product (SARS-CoV-2),0,is_subclass_of,
ORF1ab proteolytic cleavage product (SARS-CoV-2),0,replicase polyprotein 1ab (SARS-CoV-2),0,is_subclass_of,
spike glycoprotein signal peptide removed form (SARS-CoV-2),0,spike glycoprotein (SARS-CoV-2),0,is_subclass_of,
spike protein S1 (SARS-CoV-2),0,spike glycoprotein signal peptide removed form (SARS-CoV-2),0,is_subclass_of,
spike protein S2 (SARS-CoV-2),0,spike glycoprotein signal peptide removed form (SARS-CoV-2),0,is_subclass_of,
spike protein S2' (SARS-CoV-2),0,spike protein S2 (SARS-CoV-2),0,is_subclass_of,
cellular organisms,0,root,0,is_subclass_of,
Viruses,0,root,0,is_subclass_of,
Eukaryota,0,cellular organisms,0,is_subclass_of,
super-spreader,0,cellular organisms,0,is_subclass_of,
super-spreader,0,COVID-19,0,isTransmissionProcessFor,Subclass some
Opisthokonta,0,Eukaryota,0,is_subclass_of,
Vertebrata,0,Eukaryota,0,is_subclass_of,
Metazoa,0,Opisthokonta,0,is_subclass_of,
Chordata,0,Metazoa,0,is_subclass_of,
Manis tricuspis,0,Chordata,0,is_subclass_of,
Mammalia,0,Vertebrata,0,is_subclass_of,
Sauropsida,0,Vertebrata,0,is_subclass_of,
Euarchontoglires,0,Mammalia,0,is_subclass_of,
Laurasiatheria,0,Mammalia,0,is_subclass_of,
Primates,0,Mammalia,0,is_subclass_of,
Cricetulus griseus,0,Euarchontoglires,0,is_subclass_of,
Chiroptera,0,Laurasiatheria,0,is_subclass_of,
Rhinolophus,0,Laurasiatheria,0,is_subclass_of,
Homo sapiens,0,Primates,0,is_subclass_of,
Serpentes,0,Sauropsida,0,is_subclass_of,
Adenoviridae,0,Viruses,0,is_subclass_of,
Herpesvirales,0,Viruses,0,is_subclass_of,
Riboviria,0,Viruses,0,is_subclass_of,
Mastadenovirus,0,Adenoviridae,0,is_subclass_of,
Human mastadenovirus C,0,Mastadenovirus,0,is_subclass_of,
Human adenovirus 2,0,Human mastadenovirus C,0,is_subclass_of,
Human adenovirus 5,0,Human mastadenovirus C,0,is_subclass_of,
Herpesviridae,0,Herpesvirales,0,is_subclass_of,
Betaherpesvirinae,0,Herpesviridae,0,is_subclass_of,
Gammaherpesvirinae,0,Herpesviridae,0,is_subclass_of,
Cytomegalovirus,0,Betaherpesvirinae,0,is_subclass_of,
Human betaherpesvirus 5,0,Cytomegalovirus,0,is_subclass_of,
Lymphocryptovirus,0,Gammaherpesvirinae,0,is_subclass_of,
Rhadinovirus,0,Gammaherpesvirinae,0,is_subclass_of,
Human gammaherpesvirus 4,0,Lymphocryptovirus,0,is_subclass_of,
Human gammaherpesvirus 8,0,Rhadinovirus,0,is_subclass_of,
Human herpesvirus 8 strain rKSHV.219,0,Human gammaherpesvirus 8,0,is_subclass_of,
Negarnaviricota,0,Riboviria,0,is_subclass_of,
Nidovirales,0,Riboviria,0,is_subclass_of,
Picornavirales,0,Riboviria,0,is_subclass_of,
Reoviridae,0,Riboviria,0,is_subclass_of,
ssRNA viruses,0,Riboviria,0,is_subclass_of,
ssRNA viruses,0,COVID-19,0,isVirologyFor,Subclass some
Haploviricotina,0,Negarnaviricota,0,is_subclass_of,
Monjiviricetes,0,Haploviricotina,0,is_subclass_of,
Mononegavirales,0,Monjiviricetes,0,is_subclass_of,
Pneumoviridae,0,Mononegavirales,0,is_subclass_of,
Metapneumovirus,0,Pneumoviridae,0,is_subclass_of,
Human metapneumovirus,0,Metapneumovirus,0,is_subclass_of,
Cornidovirineae,0,Nidovirales,0,is_subclass_of,
Coronaviridae,0,Cornidovirineae,0,is_subclass_of,
Orthocoronavirinae,0,Coronaviridae,0,is_subclass_of,
Betacoronavirus,0,Orthocoronavirinae,0,is_subclass_of,
Sarbecovirus,0,Betacoronavirus,0,is_subclass_of,
Severe acute respiratory syndrome-related coronavirus,0,Sarbecovirus,0,is_subclass_of,
Bat coronavirus Cp/Yunnan2011,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
Bat coronavirus Rp/Shaanxi2011,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
Bat SARS coronavirus HKU3,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
Bat SARS coronavirus Rp1,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
Bat SARS coronavirus Rp2,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
Bat SARS CoV Rf1/2004,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
Bat SARS CoV Rm1/2004,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
Bat SARS CoV Rp3/2004,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
Bat SARS-like coronavirus,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
Bat SARS-like coronavirus Rs3367,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
Bat SARS-like coronavirus RsSHC014,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
Bat SARS-like coronavirus WIV1,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
Bat SARS-like coronavirus YNLF_31C,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
Bat SARS-like coronavirus YNLF_34C,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
BtRf-BetaCoV/HeB2013,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
BtRf-BetaCoV/JL2012,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
BtRf-BetaCoV/SX2013,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
BtRs-BetaCoV/GX2013,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
BtRs-BetaCoV/HuB2013,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
BtRs-BetaCoV/YN2013,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
Civet SARS CoV 007/2004,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
Civet SARS CoV SZ16/2003,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
Civet SARS CoV SZ3/2003,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
recombinant SARSr-CoV,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
Rhinolophus affinis coronavirus,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS bat coronavirus,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus A001,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus A013,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus A021,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus A022,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus A030,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus A031,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus AS,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus B012,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus B024,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus B029,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus B033,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus B039,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus B040,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus BJ01,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus BJ02,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus BJ03,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus BJ04,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus BJ162,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus BJ182-12,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus BJ182-4,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus BJ182-8,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus BJ182a,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus BJ182b,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus BJ202,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus BJ2232,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus BJ302,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus C013,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus C014,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus C017,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus C018,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus C019,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus C025,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus C028,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus C029,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS Coronavirus CDC#200301157,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus civet010,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus civet014,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus civet019,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus civet020,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus CS21,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus CS24,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus CUHK-AG01,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus CUHK-AG02,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus CUHK-AG03,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus CUHK-L2,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus CUHK-Su10,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus CUHK-W1,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus cw037,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus cw049,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus ES191,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus ES260,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus FRA,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus Frankfurt 1,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus GD01,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus GD03T0013,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus GD322,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus GD69,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus GDH-BJH01,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus GZ-A,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus GZ-B,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus GZ-C,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus GZ-D,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus GZ02,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus GZ0401,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus GZ0402,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus GZ0403,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus GZ43,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus GZ50,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus GZ60,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus HB,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus HC/SZ/61/03,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus HGZ8L1-A,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus HGZ8L1-B,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus HGZ8L2,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus HHS-2004,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus HKU-36871,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus HKU-39849,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus HKU-65806,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus HKU-66078,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus Hong Kong/03/2003,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus HPZ-2003,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus HSR 1,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus HSZ-A,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus HSZ-Bb,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus HSZ-Bc,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus HSZ-Cb,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus HSZ-Cc,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus HSZ2-A,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus HZS2-Bb,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus HZS2-C,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus HZS2-D,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus HZS2-E,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus HZS2-Fb,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus HZS2-Fc,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus JMD,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus LC1,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus LC2,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus LC3,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus LC4,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
SARS coronavirus LC5,0,Severe acute respiratory syndrome-related coronavirus,0,is_subclass_of,
